Date,Open,High,Low,Close,Adj Close,P/L
13-Aug-15,"2,086.19","2,092.93","2,078.26","2,083.39","2,083.39",-0.128%
12-Aug-15,"2,081.10","2,089.06","2,052.09","2,086.05","2,086.05",0.095%
11-Aug-15,"2,102.66","2,102.66","2,076.49","2,084.07","2,084.07",-0.956%
10-Aug-15,"2,080.98","2,105.35","2,080.98","2,104.18","2,104.18",1.281%
7-Aug-15,"2,082.61","2,082.61","2,067.91","2,077.57","2,077.57",-0.287%
6-Aug-15,"2,100.75","2,103.32","2,075.53","2,083.56","2,083.56",-0.775%
5-Aug-15,"2,095.27","2,112.66","2,095.27","2,099.84","2,099.84",0.311%
4-Aug-15,"2,097.68","2,102.51","2,088.60","2,093.32","2,093.32",-0.225%
3-Aug-15,"2,104.49","2,105.70","2,087.31","2,098.04","2,098.04",-0.276%
31-Jul-15,"2,111.60","2,114.24","2,102.07","2,103.84","2,103.84",-0.227%
30-Jul-15,"2,106.78","2,110.48","2,094.97","2,108.63","2,108.63",0.003%
29-Jul-15,"2,094.70","2,110.60","2,094.08","2,108.57","2,108.57",0.732%
28-Jul-15,"2,070.75","2,095.60","2,069.09","2,093.25","2,093.25",1.239%
27-Jul-15,"2,078.19","2,078.19","2,063.52","2,067.64","2,067.64",-0.578%
24-Jul-15,"2,102.24","2,106.01","2,077.09","2,079.65","2,079.65",-1.070%
23-Jul-15,"2,114.16","2,116.87","2,098.63","2,102.15","2,102.15",-0.568%
22-Jul-15,"2,118.21","2,118.51","2,110.00","2,114.15","2,114.15",-0.239%
21-Jul-15,"2,127.55","2,128.49","2,115.40","2,119.21","2,119.21",-0.426%
20-Jul-15,"2,126.85","2,132.82","2,123.66","2,128.28","2,128.28",0.077%
17-Jul-15,"2,126.80","2,128.91","2,119.88","2,126.64","2,126.64",0.111%
16-Jul-15,"2,110.55","2,124.42","2,110.55","2,124.29","2,124.29",0.801%
15-Jul-15,"2,109.01","2,114.14","2,102.49","2,107.40","2,107.40",-0.073%
14-Jul-15,"2,099.72","2,111.98","2,098.18","2,108.95","2,108.95",0.445%
13-Jul-15,"2,080.03","2,100.67","2,080.03","2,099.60","2,099.60",1.107%
10-Jul-15,"2,052.74","2,081.31","2,052.74","2,076.62","2,076.62",1.234%
9-Jul-15,"2,049.73","2,074.28","2,049.73","2,051.31","2,051.31",0.226%
8-Jul-15,"2,077.66","2,077.66","2,044.66","2,046.68","2,046.68",-1.665%
7-Jul-15,"2,069.52","2,083.74","2,044.02","2,081.34","2,081.34",0.608%
6-Jul-15,"2,073.95","2,078.61","2,058.40","2,068.76","2,068.76",-0.386%
2-Jul-15,"2,078.03","2,085.06","2,071.02","2,076.78","2,076.78",-0.031%
1-Jul-15,"2,067.00","2,082.78","2,067.00","2,077.42","2,077.42",0.694%
30-Jun-15,"2,061.19","2,074.28","2,056.32","2,063.11","2,063.11",0.266%
29-Jun-15,"2,098.63","2,098.63","2,056.64","2,057.64","2,057.64",-2.087%
26-Jun-15,"2,102.62","2,108.92","2,095.38","2,101.49","2,101.49",-0.039%
25-Jun-15,"2,109.96","2,116.04","2,101.78","2,102.31","2,102.31",-0.297%
24-Jun-15,"2,123.65","2,125.10","2,108.58","2,108.58","2,108.58",-0.735%
23-Jun-15,"2,123.16","2,128.03","2,119.89","2,124.20","2,124.20",0.064%
22-Jun-15,"2,112.50","2,129.87","2,112.50","2,122.85","2,122.85",0.609%
19-Jun-15,"2,121.06","2,121.64","2,109.45","2,109.99","2,109.99",-0.530%
18-Jun-15,"2,101.58","2,126.65","2,101.58","2,121.24","2,121.24",0.990%
17-Jun-15,"2,097.40","2,106.79","2,088.86","2,100.44","2,100.44",0.198%
16-Jun-15,"2,084.26","2,097.40","2,082.10","2,096.29","2,096.29",0.569%
15-Jun-15,"2,091.34","2,091.34","2,072.49","2,084.43","2,084.43",-0.462%
12-Jun-15,"2,107.43","2,107.43","2,091.33","2,094.11","2,094.11",-0.699%
11-Jun-15,"2,106.24","2,115.02","2,106.24","2,108.86","2,108.86",0.174%
10-Jun-15,"2,081.12","2,108.50","2,081.12","2,105.20","2,105.20",1.204%
9-Jun-15,"2,079.07","2,085.62","2,072.14","2,080.15","2,080.15",0.042%
8-Jun-15,"2,092.34","2,093.01","2,079.11","2,079.28","2,079.28",-0.647%
5-Jun-15,"2,095.09","2,100.99","2,085.67","2,092.83","2,092.83",-0.144%
4-Jun-15,"2,112.35","2,112.89","2,093.23","2,095.84","2,095.84",-0.862%
3-Jun-15,"2,110.64","2,121.92","2,109.61","2,114.07","2,114.07",0.212%
2-Jun-15,"2,110.41","2,117.59","2,099.14","2,109.60","2,109.60",-0.101%
1-Jun-15,"2,108.64","2,119.15","2,102.54","2,111.73","2,111.73",0.206%
29-May-15,"2,120.66","2,120.66","2,104.89","2,107.39","2,107.39",-0.632%
28-May-15,"2,122.27","2,122.27","2,112.86","2,120.79","2,120.79",-0.127%
27-May-15,"2,105.13","2,126.22","2,105.13","2,123.48","2,123.48",0.916%
26-May-15,"2,125.34","2,125.34","2,099.18","2,104.20","2,104.20",-1.028%
22-May-15,"2,130.36","2,132.15","2,126.06","2,126.06","2,126.06",-0.223%
21-May-15,"2,125.55","2,134.28","2,122.95","2,130.82","2,130.82",0.234%
20-May-15,"2,127.79","2,134.72","2,122.59","2,125.85","2,125.85",-0.093%
19-May-15,"2,129.45","2,133.02","2,124.50","2,127.83","2,127.83",-0.064%
18-May-15,"2,121.30","2,131.78","2,120.01","2,129.20","2,129.20",0.305%
15-May-15,"2,122.07","2,123.89","2,116.81","2,122.73","2,122.73",0.077%
14-May-15,"2,100.43","2,121.45","2,100.43","2,121.10","2,121.10",1.078%
13-May-15,"2,099.62","2,110.19","2,096.04","2,098.48","2,098.48",-0.030%
12-May-15,"2,102.87","2,105.06","2,085.57","2,099.12","2,099.12",-0.295%
11-May-15,"2,115.56","2,117.69","2,104.58","2,105.33","2,105.33",-0.509%
8-May-15,"2,092.13","2,117.66","2,092.13","2,116.10","2,116.10",1.346%
7-May-15,"2,079.96","2,092.90","2,074.99","2,088.00","2,088.00",0.377%
6-May-15,"2,091.26","2,098.42","2,067.93","2,080.15","2,080.15",-0.446%
5-May-15,"2,112.63","2,115.24","2,088.46","2,089.46","2,089.46",-1.184%
4-May-15,"2,110.23","2,120.95","2,110.23","2,114.49","2,114.49",0.294%
1-May-15,"2,087.38","2,108.41","2,087.38","2,108.29","2,108.29",1.092%
30-Apr-15,"2,105.52","2,105.52","2,077.59","2,085.51","2,085.51",-1.013%
29-Apr-15,"2,112.49","2,113.65","2,097.41","2,106.85","2,106.85",-0.374%
28-Apr-15,"2,108.35","2,116.04","2,094.89","2,114.76","2,114.76",0.277%
27-Apr-15,"2,119.29","2,125.92","2,107.04","2,108.92","2,108.92",-0.414%
24-Apr-15,"2,112.80","2,120.92","2,112.80","2,117.69","2,117.69",0.225%
23-Apr-15,"2,107.21","2,120.49","2,103.19","2,112.93","2,112.93",0.236%
22-Apr-15,"2,098.27","2,109.98","2,091.05","2,107.96","2,107.96",0.509%
21-Apr-15,"2,102.82","2,109.64","2,094.38","2,097.29","2,097.29",-0.148%
20-Apr-15,"2,084.11","2,103.94","2,084.11","2,100.40","2,100.40",0.924%
17-Apr-15,"2,102.58","2,102.58","2,072.37","2,081.18","2,081.18",-1.131%
16-Apr-15,"2,105.96","2,111.30","2,100.02","2,104.99","2,104.99",-0.078%
15-Apr-15,"2,097.82","2,111.91","2,097.82","2,106.63","2,106.63",0.515%
14-Apr-15,"2,092.28","2,098.62","2,083.24","2,095.84","2,095.84",0.163%
13-Apr-15,"2,102.03","2,107.65","2,092.33","2,092.43","2,092.43",-0.458%
10-Apr-15,"2,091.51","2,102.61","2,091.51","2,102.06","2,102.06",0.520%
9-Apr-15,"2,081.29","2,093.31","2,074.29","2,091.18","2,091.18",0.446%
8-Apr-15,"2,076.94","2,086.69","2,073.30","2,081.90","2,081.90",0.268%
7-Apr-15,"2,080.79","2,089.81","2,076.10","2,076.33","2,076.33",-0.206%
6-Apr-15,"2,064.87","2,086.99","2,056.52","2,080.62","2,080.62",0.661%
2-Apr-15,"2,060.03","2,072.17","2,057.32","2,066.96","2,066.96",0.353%
1-Apr-15,"2,067.63","2,067.63","2,048.38","2,059.69","2,059.69",-0.397%
31-Mar-15,"2,084.05","2,084.05","2,067.04","2,067.89","2,067.89",-0.880%
30-Mar-15,"2,064.11","2,088.97","2,064.11","2,086.24","2,086.24",1.224%
27-Mar-15,"2,055.78","2,062.83","2,052.96","2,061.02","2,061.02",0.237%
26-Mar-15,"2,059.94","2,067.15","2,045.50","2,056.15","2,056.15",-0.238%
25-Mar-15,"2,093.10","2,097.43","2,061.05","2,061.05","2,061.05",-1.456%
24-Mar-15,"2,103.94","2,107.63","2,091.50","2,091.50","2,091.50",-0.614%
23-Mar-15,"2,107.99","2,114.86","2,104.42","2,104.42","2,104.42",-0.175%
20-Mar-15,"2,090.32","2,113.92","2,090.32","2,108.10","2,108.10",0.901%
19-Mar-15,"2,098.69","2,098.69","2,085.56","2,089.27","2,089.27",-0.487%
18-Mar-15,"2,072.84","2,106.85","2,061.23","2,099.50","2,099.50",1.216%
17-Mar-15,"2,080.59","2,080.59","2,065.08","2,074.28","2,074.28",-0.332%
16-Mar-15,"2,055.35","2,081.41","2,055.35","2,081.19","2,081.19",1.353%
13-Mar-15,"2,064.56","2,064.56","2,041.17","2,053.40","2,053.40",-0.607%
12-Mar-15,"2,041.10","2,066.41","2,041.10","2,065.95","2,065.95",1.260%
11-Mar-15,"2,044.69","2,050.08","2,039.69","2,040.24","2,040.24",-0.192%
10-Mar-15,"2,076.14","2,076.14","2,044.16","2,044.16","2,044.16",-1.696%
9-Mar-15,"2,072.25","2,083.49","2,072.21","2,079.43","2,079.43",0.394%
6-Mar-15,"2,100.91","2,100.91","2,067.27","2,071.26","2,071.26",-1.417%
5-Mar-15,"2,098.54","2,104.25","2,095.22","2,101.04","2,101.04",0.120%
4-Mar-15,"2,107.72","2,107.72","2,094.49","2,098.53","2,098.53",-0.439%
3-Mar-15,"2,115.76","2,115.76","2,098.26","2,107.78","2,107.78",-0.454%
2-Mar-15,"2,105.23","2,117.52","2,104.50","2,117.39","2,117.39",0.612%
27-Feb-15,"2,110.88","2,112.74","2,103.75","2,104.50","2,104.50",-0.296%
26-Feb-15,"2,113.91","2,113.91","2,103.76","2,110.74","2,110.74",-0.148%
25-Feb-15,"2,115.30","2,119.59","2,109.89","2,113.86","2,113.86",-0.077%
24-Feb-15,"2,109.10","2,117.94","2,105.87","2,115.48","2,115.48",0.276%
23-Feb-15,"2,109.83","2,110.05","2,103.00","2,109.66","2,109.66",-0.030%
20-Feb-15,"2,097.65","2,110.61","2,085.44","2,110.30","2,110.30",0.613%
19-Feb-15,"2,099.25","2,102.13","2,090.79","2,097.45","2,097.45",-0.106%
18-Feb-15,"2,099.16","2,100.23","2,092.15","2,099.68","2,099.68",-0.031%
17-Feb-15,"2,096.47","2,101.30","2,089.80","2,100.34","2,100.34",0.160%
13-Feb-15,"2,088.78","2,097.03","2,086.70","2,096.99","2,096.99",0.407%
12-Feb-15,"2,069.98","2,088.53","2,069.98","2,088.48","2,088.48",0.964%
11-Feb-15,"2,068.55","2,073.48","2,057.99","2,068.53","2,068.53",-0.003%
10-Feb-15,"2,049.38","2,070.86","2,048.62","2,068.59","2,068.59",1.068%
9-Feb-15,"2,053.47","2,056.16","2,041.88","2,046.74","2,046.74",-0.425%
6-Feb-15,"2,062.28","2,072.40","2,049.97","2,055.47","2,055.47",-0.342%
5-Feb-15,"2,043.45","2,063.55","2,043.45","2,062.52","2,062.52",1.029%
4-Feb-15,"2,048.86","2,054.74","2,036.72","2,041.51","2,041.51",-0.416%
3-Feb-15,"2,022.71","2,050.30","2,022.71","2,050.03","2,050.03",1.444%
2-Feb-15,"1,996.67","2,021.66","1,980.90","2,020.85","2,020.85",1.296%
30-Jan-15,"2,019.35","2,023.32","1,993.38","1,994.99","1,994.99",-1.299%
29-Jan-15,"2,002.45","2,024.64","1,989.18","2,021.25","2,021.25",0.953%
28-Jan-15,"2,032.34","2,042.49","2,001.49","2,002.16","2,002.16",-1.350%
27-Jan-15,"2,047.86","2,047.86","2,019.91","2,029.55","2,029.55",-1.339%
26-Jan-15,"2,050.42","2,057.62","2,040.97","2,057.09","2,057.09",0.257%
23-Jan-15,"2,062.98","2,062.98","2,050.54","2,051.82","2,051.82",-0.549%
22-Jan-15,"2,034.30","2,064.62","2,026.38","2,063.15","2,063.15",1.527%
21-Jan-15,"2,020.19","2,038.29","2,012.04","2,032.12","2,032.12",0.473%
20-Jan-15,"2,020.76","2,028.94","2,004.49","2,022.55","2,022.55",0.155%
16-Jan-15,"1,992.25","2,020.46","1,988.12","2,019.42","2,019.42",1.342%
15-Jan-15,"2,013.75","2,021.35","1,991.47","1,992.67","1,992.67",-0.925%
14-Jan-15,"2,018.40","2,018.40","1,988.44","2,011.27","2,011.27",-0.581%
13-Jan-15,"2,031.58","2,056.93","2,008.25","2,023.03","2,023.03",-0.258%
12-Jan-15,"2,046.13","2,049.30","2,022.58","2,028.26","2,028.26",-0.809%
9-Jan-15,"2,063.45","2,064.43","2,038.33","2,044.81","2,044.81",-0.840%
8-Jan-15,"2,030.61","2,064.08","2,030.61","2,062.14","2,062.14",1.789%
7-Jan-15,"2,005.55","2,029.61","2,005.55","2,025.90","2,025.90",1.163%
